listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
tJWL/3M10s9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-102-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423732363436353435,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan, Gandhinagar",,,,Apartment,Furnished,4,5,East,,,5 to 10 years,"You can explore this 2 BHK flat on rent in Kudasan Gandhinagar. This 2 BHK flat can be availed at the rental price of ₹25,000. The flat is located on the 4 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 102 sqyrd. The apartment comes furnished with security, intercom facility. You can find the 2 BHK flat without any brokerage.",25000,50000,3000,,2,,Yes,Yes,No,Intercom Facility,False,False,Owner,74,Immediately,2026-04-12T17:44:23.000Z,"Apr 12, '26",True
o2KpX2lTPuVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-740-Sq-ft-Multistorey-Apartment-FOR-Rent-Pethapur-in-Gandhinagar&id=4d423832353731373337,2026-04-19 13:51:41,23.264967,72.6679214,,Pethapur,"Siddheshwari  Greens,Mahudi Road, pethapur",,,,Apartment,Furnished,3,5,North,740,Sq-ft,5 to 10 years,"Fully furnished,well maintained If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Pethapur. The apartment is available at an affordable rental price of ₹20,000. Located on the 3 floor, the flat comprises 2 bathrooms, 2 balcony, and has a carpet area of 525 sqft. This unit is designed with security, ro water system. Visit the flat at Pethapur, Gandhinagar, Gujarat . Do not pay any brokerage fee for this 2 BHK rental flat since the property ad is posted by the flat owner.",20000,20000,1100,27,2,,Yes,No,Yes,RO Water System,False,False,Owner,73,Immediately,2026-03-04T16:37:46.000Z,"Mar 04, '26",True
grG6V2FYnNFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-125-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423832343630323931,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Furnished,3,4,,125,Sq-yrd,,"If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Sargasan. The 2 BHK apartment is available at a reasonable rent of ₹25,000. Located on the 3 floor, the flat has 2 bathrooms, 1 balcony in covered area of 125 sqyrd. This property includes 4 floor and provides Kids Club benefits. The apartment is located at B/H. Swagat Flamingo, Near Sargasan Cross Road, Sargasan, Ahmedabad. This is a no-brokerage flat, as the owner is offering this 2 BHK flat on rent.",25000,,,22,2,,No,No,No,,True,True,Owner,51,Immediately,2026-04-18T23:31:10.000Z,Today,True
cJkCBO4OpCNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423834303733343939,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,6,8,North - East,,,5 to 10 years,"Grab the chance to own this affordable 2 BHK flat for rent in the Kudasan area. The 2 BHK apartment is available at a reasonable rent of ₹17,000. Located on the 6 floor, the flat has 2 bathrooms, 2 balcony in carpet area of 950 sqft. This property offers power back up, reserved parking, security. The address is Urjanagar 1, Kudasan, Gandhinagar, Gujarat . This is a no-brokerage flat, as the owner is offering this 2 BHK flat on rent.",17000,25000,,,2,,No,No,No,,True,True,Owner,51,Immediately,2026-04-11T06:15:29.000Z,"Apr 11, '26",True
qZ7dkVJGdn5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-90-Sq-yrd-Multistorey-Apartment-FOR-Rent-Zundal-in-Gandhinagar&id=4d423634303338393535,2026-04-19 13:51:41,23.139555,72.584531,,modi,maitri lakeview,,,,Apartment,Semi-Furnished,3,7,,90,Sq-yrd,New Construction,"2bhk If you are searching a 2 BHK apartment for rent in Zundal, check out this amazing rental flat. The flat is available for rent at a competitive amount of ₹10,000. The flat is on the 3 floor and includes 2 bathrooms, 1 balcony with a carpet area of 60 sqyrd. Find this apartment at maitri lakeview, Zundal, Gandhinagar, Gujarat. Do not pay any brokerage fee for this 2 BHK rental flat since the property ad is posted by the flat owner.",10000,20000,750,12,2,,No,No,No,,False,False,Owner,43,Immediately,2026-04-09T16:59:00.000Z,"Apr 09, '26",True
xp/PjS/m255zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-150-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423630353436323437,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,D block,,,,Apartment,Semi-Furnished,7,8,West,150,Sq-yrd,5 to 10 years,"Find this 2 BHK rental flat in Kudasan Gandhinagar. The 2 BHK apartment is available at a reasonable rent of ₹21,000. The apartment is on the 7 floor, has a carpet area of 130 sqyrd with 2 bathrooms and 2 balcony. The flat comes with reserved parking. The full address of the apartment is Next to Hotel Ashoka Inn, Opposite Baghban, Near TIME, Urjanagar 1, Kudasan, Gandhinagar, Gujarat. The owner has posted this 2 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",21000,34000,,16,2,,No,No,No,,False,False,Owner,53,Immediately,2026-03-18T01:13:34.000Z,"Mar 18, '26",True
iIMDw+WRdlhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-145-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423834303734363635,2026-04-19 13:51:41,,,,Balaji Realtors,"Gandhinagar, Gujarat",,,,Apartment,Unfurnished,4,4,,,,New Construction,"Find 2 BHK flat for rent in riverview 77 Gandhinagar. The multistorey apartment is available at rent of ₹20,000. Located on the 4 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 145 sqft.",20000,,,,2,,No,No,No,,False,True,Agent,51,Immediately,2026-04-18T23:45:34.000Z,Today,True
VrvAkz+Gq3ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423832313430383531,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Furnished,5,10,North - East,1500,Sq-ft,New Construction,"New scim You can explore this 2 BHK flat on rent in Raysan Gandhinagar. This 2 BHK flat can be availed at the rental price of ₹25,000. Located on the 5 floor, the flat comprises 2 bathrooms, 2 balcony, and has a carpet area of 1300 sqft. The property includes 1 Covered parking. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Janvi Farm Rd, Gandhinagar, Gujarat .",25000,50000,0,17,2,1 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,88,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
HG5pLYUjbFFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423830303738303231,2026-04-19 13:51:41,,,,3 D Property,504.,,,,Apartment,Furnished,4,5,East,1600,Sq-ft,5 to 10 years,"Grab the chance to own this affordable 2 BHK flat for rent in the sukan eye area. The multistorey apartment is available at rent of ₹25,000. Located on the 4 floor, the flat comprises 2 bathrooms, 2 balcony, and has a carpet area of 1200 sqft.",25000,25000,0,16,2,,No,No,No,,False,True,Agent,70,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
okg4PqE/kcFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-882-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423733363137303537,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,3,5,,882,Sq-ft,5 to 10 years,"You can avail the 2 BHK flat for rent in the well-known location of Sargasan. You can get this flat at monthly rent of ₹18,800. Located on the 3 floor, the flat has 2 bathrooms, 1 balcony in covered area of 882 sqft. The property has 5 floor and is equipped with Kids Club facilities. Visit the flat at F P No 97, Off. S.g. Highway, Sargasan, Gandhinagar.. There are no brokerage fees on this 2 BHK multistorey apartment.",18800,25000,800,21,2,,No,No,No,,False,False,Owner,38,Immediately,2026-04-02T21:31:44.000Z,"Apr 03, '26",True
l488MJebh7xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423834303439383933,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,3,6,,800,Sq-ft,,"2 BHK flat is available for rent in Kudasan immediately. The multistorey apartment is available at rent of ₹22,000. Visit the apartment at Kudasan, Gandhinagar, Gujarat. This is a no-brokerage flat because the owner has posted the ad on this 2 BHK apartment.",22000,,,28,2,,No,No,No,,False,False,Owner,43,Immediately,2026-04-03T06:04:56.000Z,"Apr 03, '26",True
S0R9gAcaozBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-145-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423833393339323039,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Palm Rd, Urjanagar 1, Kudasan, Gandhinagar, Gujarat",,,,Apartment,Furnished,3,5,North - East,145,Sq-yrd,5 to 10 years,"Check out this newly constructed 2 BHK flat on rent in the prime location of Kudasan Gandhinagar. The apartment is available at an affordable rental price of ₹25,000. Get access to smart facilities such as 2 Wardrobe, 2 Bed, Fridge, 2 AC, Sofa, Washing Machine and Gas Connection simply by choosing this flat for rent. The flat is on the 3 floor and includes 2 bathrooms, 2 balcony with a carpet area of 98 sqyrd. There is also facility of 1 Covered parking. This unit is designed with reserved parking, security. You can visit the flat at Palm Rd, Urjanagar 1, Kudasan, Gandhinagar, Gujarat .",25000,50000,1500,19,2,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
mOAcwY+Mig1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423833353731333435,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,"Gandhinagar, Gujarat",,,,Apartment,Furnished,10,14,,800,Sq-ft,New Construction,"You can avail the 2 BHK flat for rent in the well-known location of GIFT City. The rent of the 2 BHK flat is ₹50,000. The flat is located on the 10 floor which includes 2 bathrooms, 1 balcony, and covers a carpet area of 1215 sqft. The flat comes with reserved parking, security. Visit the flat at Sangath Smart Life, GIFT City, Gandhinagar, Gujrat .",50000,,,62,2,,No,No,No,,False,True,Agent,65,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
+8UGcHBO9uNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423833353731333337,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,"Gandhinagar, Gujarat",,,,Apartment,Furnished,7,14,,800,Sq-ft,New Construction,"2 BHK apartment is available on rent in GIFT City Gandhinagar right away. The multistorey apartment is available at rent of ₹50,000. Located on the 7 floor, the flat has 2 bathrooms, 1 balcony in carpet area of 1215 sqft. This property offers reserved parking, security. This flat is located at Sangath Smart Life, GIFT City, Gandhinagar, Gujrat .",50000,,,62,2,,No,No,No,,False,True,Agent,65,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
1iFgO+wJlCtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423833353739363039,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,"Gandhinagar, Gujarat",,,,Apartment,Furnished,17,26,,900,Sq-ft,New Construction,"If you are searching a 2 BHK apartment for rent in GIFT City, check out this amazing rental flat. The flat is available for rent at a competitive amount of ₹48,000. Located on the 17 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 1350 sqft. The property features power back up, reserved parking, security, visitor parking. Find this apartment at Block 41, Zone - 04, Shram Marg (Road 4B, Near Indian Oil Petrol Pump, Gujarat International Finance Tec-City, Gandhinagar, Gujarat.",48000,,,53,2,,No,No,No,"Visitor Parking, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,60,Immediately,2026-04-18T23:45:34.000Z,Today,True
H3ZEdVvcIltzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423833363330373531,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,"Gandhinagar, Gujarat",,,,Apartment,Furnished,8,26,,1150,Sq-ft,New Construction,"2 BHK flat is available for rent in GIFT City immediately. The multistorey apartment is available at rent of ₹45,000. Located on the 8 floor, the flat has 2 bathrooms, 1 balcony in carpet area of 800 sqft. The property features power back up, reserved parking, security, visitor parking. The apartment is located at Block 41, Zone - 04, Shram Marg (Road 4B, Near Indian Oil Petrol Pump, Gujarat International Finance Tec-City, Gandhinagar, Gujarat.",45000,,,39,2,,No,No,No,"Visitor Parking, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,61,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
m6SOs1Kfm5dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Rent-GIFT-City-in-Gandhinagar&id=4d423833353535383835,2026-04-19 13:51:41,23.1587037,72.6837981,,GIFT City,"sangath ipl smart life, Gift City",,,,Apartment,Furnished,3,14,East,900,Sq-ft,New Construction,"greater gift City Experience Find 2 BHK flat for rent in GIFT City Gandhinagar. This 2 BHK flat is available at the reasonable rent amount of ₹45,000. The flat is on the 3 floor and includes 2 bathrooms, 1 balcony with a carpet area of 1350 sqft. The residence includes power back up, reserved parking, security. Find this apartment at GIFT City, Gandhinagar.",45000,,,50,2,,Yes,No,No,Laundry Service,False,True,Agent,74,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
qStLgxOBPKdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423739373836343031,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Furnished,Lower Basement,7,North - East,2100,Sq-ft,Less than 5 years,"Grab the chance to own this affordable 3 BHK flat for rent in the Kudasan area. ₹45,000 is the monthly rent of this 3 BHK flat. 3 Wardrobe, 3 Bed, 1 TV, Fridge, Microwave, 3 AC, Sofa, Washing Machine, Dining Table and Gas Connection are some of the additional amenities available with the apartment. Located on the Lower Basement floor, the flat comprises 3 bathrooms, 1 balcony, and has a carpet area of 1854 sqft. The flat comes with power back up, reserved parking, security. You can visit the flat at Kudasan, Gandhinagar, Gujarat .",45000,45000,0,21,3,,No,No,No,,True,True,Agent,100,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
4aeCYWXkFjBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-258-Sq-yrd-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423732363235353835,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Raysan, Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Furnished,9,14,East,258,Sq-yrd,New Construction,"3 BHK apartment is available on rent in Raysan Gandhinagar right away. This 3 BHK flat is available at the reasonable rent amount of ₹42,000. Additional amenities available with the flat are 3 Wardrobe, 3 Bed, 1 TV, 2 AC, Sofa, Dining Table and Gas Connection. Located on the 9 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 149 sqyrd. You will also find 1 Covered parking facility. The apartment comes furnished with power back up, reserved parking, security. Visit the flat at Raysan, Ahmedabad, Gujarat.",42000,84000,3000,18,3,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-17T23:45:19.000Z,Yesterday,True
607Jvldt8p5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-305-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423736393438333639,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Shubh Candid, Urjanagar 1, Kudasan, Gandhinagar, Gujarat",,,,Apartment,Furnished,1,10,East,305,Sq-yrd,2014,"This is very beautiful property located behind Raysan petrol pump. Fully furnished luxurious flat with POP work and light effects. only available for family. Grab the chance to own this affordable 3 BHK flat for rent in the Kudasan area. ₹45,000 is the monthly rent of this 3 BHK flat. Some attractive additional facilities available with the flat are 3 Wardrobe, 3 Bed, 1 TV, Fridge, 3 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 1 floor, has a carpet area of 225 sqyrd with 3 bathrooms and 3 balcony. There is also facility of 1 Covered parking. This property offers power back up, reserved parking, security. The apartment is located at Shubh Candid, Urjanagar 1, Kudasan, Gandhinagar, Gujarat .",45000,90000,0,16,3,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,98,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
7tBKu6RzkidzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-260-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423732343536323137,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,Antriksh by kaavyaratna.,,,,Apartment,Furnished,4,13,East,260,Sq-ft,Less than 5 years,"Antriksh best property Check out this newly constructed 3 BHK flat on rent in the prime location of Randesan Gandhinagar. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹50,000. The flat is located on the 4 floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 180 sqft. There is also facility of 1 Covered parking. The property features power back up, security, intercom facility.",50000,100000,0,192,3,1 Covered,Yes,No,No,Intercom Facility,False,True,Agent,100,Immediately,2026-04-18T23:45:32.000Z,Today,True
0WEHHiXBbUhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2066-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423738383630363439,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Unfurnished,7,13,,2066,Sq-ft,New Construction,"3 BHK apartment is available on rent in Raysan Gandhinagar right away. The 3 BHK apartment is available at a reasonable rent of ₹55,000. The flat is located on the 7 floor which includes 3 bathrooms, 3 balcony, and covers a carpet area of 1899 sqft. The apartment is located at Raysan, Ahmedabad, Gujarat.",55000,110000,0,27,3,,No,No,No,,False,True,Agent,58,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
xVgCmnOoDIFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2232-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833343638313033,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar",,,,Apartment,Furnished,9,13,East,2232,Sq-ft,New Construction,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Randesan. You can get this flat at monthly rent of ₹55,000. Some premium add-on facilities bundled with the flat are 3 Wardrobe, 3 Bed, 2 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 9 floor, has a carpet area of 1273 sqft with 3 bathrooms and 1 balcony. You will also find 1 Covered parking facility. The building includes 13 floor and supports Kids play area living. This unit is designed with power back up, reserved parking, security. Find this apartment at Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar.",55000,110000,3000,25,3,1 Covered,Yes,No,No,Jogging and Strolling Track,True,True,Agent,80,Immediately,2026-04-16T23:45:20.000Z,"Apr 17, '26",True
1HmSa1ycvc5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2250-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423834323034343131,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,Sargasan,,,,Apartment,Furnished,,,East,2250,Sq-ft,New Construction,"3bhk spacious flat,well furnished, new contraction,good locality, A beautiful 3 BHK flat is available for rent in Sargasan. This 3 BHK flat can be availed at the rental price of ₹46,000. You will also find 1 Covered parking facility. This home provides power back up, reserved parking, security, service/goods lift. The flat can be visited at Block No.166/1,F.P.no 25, Gandhinagar, Gandhinagar, Gujarat.",46000,100000,3000,20,3,1 Covered,Yes,No,No,"Service/Goods Lift, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
5D5y/VktFo1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1540-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423834313538343039,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Raysan,Gandhinagar",19210|GNLU Metro Station|5 minutes,382421,,Apartment,Furnished,5,12,East,1540,Sq-ft,New Construction,"Welcome to Sri Vinayaka Realtors family This property is new semi furnished apartment only allow family nearby d Mart SG Highway touch not allowed bachelors and students Shree VinayakaRealtors You can explore this 3 BHK flat on rent in Raysan Gandhinagar. The 3 BHK apartment is available at a reasonable rent of ₹55,000. The residents of the flat have access to additional facilities such as 3 Wardrobe, 3 Bed, 1 TV, Fridge, Microwave, 4 AC, Sofa, Washing Machine, Dining Table and Gas Connection. The flat is located on the 5 floor which includes 3 bathrooms, 1 balcony, and covers a carpet area of 840 sqft. There is also facility of 1 Covered, 1 Open parking. This property includes 12 floor and provides Kids play area benefits. This unit is designed with power back up, reserved parking, security. The full address of the apartment is Survey No. 101 Paiki, Fp No. 121, Gandhinagar, Gujarat, 382421.",55000,110000,3000,36,3,"1 Covered, 1 Open",Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
2z1w1cc2rCNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-260-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423833373137323739,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"Gandhinagar, Gujarat",,,,Apartment,Furnished,3,8,North - East,260,Sq-yrd,Less than 5 years,"You can avail the 3 BHK flat for rent in the well-known location of Randesan. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹45,000. The flat is on the 3 floor and includes 3 bathrooms, 2 balcony with a carpet area of 156 sqyrd. 1 Covered, 1 Open parking space is also available. This home provides power back up, reserved parking, security, air conditioned, intercom facility.",45000,90000,1500,19,3,"1 Covered, 1 Open",Yes,No,No,"Air Conditioned, Intercom Facility",False,True,Agent,95,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
