listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
yFBRCmv1WwdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423732303239303333,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,Vesu.,"19210|Udhna Railway Station, 19202|Bhagwan Mahavir College of Engineering Technology, 19202|G.D. Goenka International School",,,Apartment,Semi-Furnished,3,12,,1400,Sq-ft,10 to 15 years,"2bhk flat for rent in vesu,surat. Check out this newly constructed 2 BHK flat on rent in the prime location of Vesu Surat. The multistorey apartment is available at rent of ₹16,000. The apartment is on the 3 floor, has a carpet area of 900 sqft with 2 bathrooms and 1 balcony. 1 Covered parking space is also available. This home provides power back up, reserved parking, security. The full address of the apartment is Vesu., Vesu, Surat, Gujarat.",16000,50000,0,11,2,1 Covered,No,No,No,,True,True,Agent,91,Immediately,2026-04-11T07:15:48.000Z,"Apr 11, '26",True
WJdWFxaGWTVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1514-Sq-ft-Multistorey-Apartment-FOR-Rent-VIP-Road-in-Surat&id=4d423832363834353933,2026-04-19 13:52:36,21.1413009,72.7813698,,VIP Road,"2nd Vip Road, Surat.",,,,Apartment,Unfurnished,7,13,North,1514,Sq-ft,New Construction,Details 3 Towers 13 Floors 1514 Sq.Ft Area New Construction Ready Possession AmenitiesGymnasium Kids Play Area JoggingCycle Track Indoor Games ClubhouseYogaMeditation Zones Landscaped Gardens Power Backup Play Areas And more,25000,75000,3,17,2,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-02-23T04:36:05.000Z,"Feb 23, '26",True
GBNqygY8Dg9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1310-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423832313039363239,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,"Surat, Gujarat","19210|Udhna Railway Station, 19202|Bhagwan Mahavir College of Engineering Technology, 19202|White Lotus International School",,,Apartment,Unfurnished,9,12,East,1310,Sq-ft,Less than 5 years,"Multistorey apartment is available for rent. It has a covered area of 1310 sq-ft, it nis 2 BHK apartment. Please contact for more details. If you are planning to rent a flat, you can consider this 2 BHK flat situated in the prime location of Vesu. You can get this flat at monthly rent of ₹23,000. The flat is located on the 9 floor which includes 2 bathrooms, 1 balcony, and covers a covered area of 1310 sqft. This home provides power back up, reserved parking, security, air conditioned, visitor parking, intercom facility, ro water system. Visit the flat at Vesu, Surat, Gujarat .",23000,65000,,18,2,,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, RO Water System, Banquet Hall",False,True,Agent,68,Immediately,2026-03-14T01:12:11.000Z,"Mar 14, '26",True
MZjVc30BkBxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423739383732363239,2026-04-19 13:52:36,21.215963,72.770389,,Topdeal Properties,Gaurav path Road,,,,Apartment,Unfurnished,5,12,East,1450,Sq-ft,Less than 5 years,"2 BHK Flat For Rent in Gaurav Path Road Find 2 BHK flat for rent in Palanpur Surat. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹15,000. The flat is on the 5 floor and includes 2 bathrooms, 1 balcony with a carpet area of 950 sqft. You will also find 1 Covered parking facility. This property offers reserved parking. This flat is located at Gaurav path Road, Palanpur, Surat, Gujarat.",15000,45000,1,10,2,1 Covered,No,No,No,,True,True,Agent,95,Immediately,2026-03-21T12:19:47.000Z,"Mar 21, '26",True
D6X9XR82aiZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Rent-Vesu-in-Surat&id=4d423832343632393531,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,vesu,"19210|Udhna Railway Station, 19202|White Lotus International School, 19202|T M Patel International School",,,Apartment,Unfurnished,6,12,East,1420,Sq-ft,10 to 15 years,"Check out this newly constructed 2 BHK flat on rent in the prime location of Vesu Surat. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹21,000. Located on the 6 floor, the flat has 2 bathrooms, 1 balcony in covered area of 1420 sqft. This property offers power back up, reserved parking, security, air conditioned, intercom facility, ro water system. The apartment is located at VIP Road, Vesu, Surat, Gujarat.",21000,63000,,15,2,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,73,Immediately,2026-04-09T04:06:38.000Z,"Apr 09, '26",True
4TD8UVlT4olzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-200-Sq-ft-Residential-House-FOR-Rent-Vesu-in-Surat&id=4d423833393238343839,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,Vesu,"19210|Udhna Railway Station, 19202|White Lotus International School, 19202|G.D. Goenka International School",,,Residential House,Semi-Furnished,,,North,200,Sq-ft,10 to 15 years,"1. RK second floor with semi furnished bed wardrobe. Western toilet private teres society bahut acchi hai only family allow You can find this 1 BHK house on rent in a good area of Vesu. The monthly rent of the independent house is ₹10,000. You will also find Puja Room and Store in the house. The address of this house is Vesu, Vesu, Surat, Gujarat.",10000,30000,,50,1,,No,No,No,,True,True,Agent,75,Immediately,2026-03-24T18:03:12.000Z,"Mar 24, '26",True
7D6bkgG65/dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-420-Sq-ft-Residential-House-FOR-Rent-Laskana-in-Surat&id=4d423834323937363733,2026-04-19 13:52:36,21.252209,72.929351,,Milan,"361 Bholanath Nagar society, Laskana, Surat",,,,Residential House,Unfurnished,,,East,,,New Construction,"Located in Laskana, you can find the 1 BHK house available on rent. The monthly rent is a ₹6,000. This house is located at 361 Bholanath Nagar society, Laskana, Surat, Laskana, Surat, Gujarat.",6000,15000,175,,1,,No,No,No,,False,False,Owner,48,Select Date,2026-04-18T08:20:43.000Z,Yesterday,True
NjIGrROPeXJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Residential-House-FOR-Rent-Jahangir-Pura-in-Surat&id=4d423834303937303839,2026-04-19 13:52:36,21.247161,72.8018701,,Jahangir Pura,"Surat, Gujarat",,,,Residential House,Unfurnished,,,,700,Sq-ft,,"The beautiful 1 BHK house is now available for rent in the premium location of Jahangir Pura. The monthly rental of the house is ₹11,000. This house is located at Jahangir Pura, Surat, Gujarat.",11000,,,16,1,,No,No,No,,False,False,Owner,0,Immediately,2026-04-06T07:53:34.000Z,"Apr 06, '26",True
CvC4wK/3M71zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-700-Sq-ft-Residential-House-FOR-Rent-Bhagal-in-Surat&id=4d423833333233303831,2026-04-19 13:52:36,21.1680219,72.864102,,Bhagal,"Surat, Gujarat",,,,Residential House,Unfurnished,,,,700,Sq-ft,,"The 1 BHK house is currently available for rent in Bhagal. You will also have to pay a monthly rent of ₹20,000. The house is located at Bhagal, Surat, Gujarat.",20000,,,29,1,,No,No,No,,False,False,Owner,0,Immediately,2026-02-09T06:27:22.000Z,"Feb 09, '26",True
+iVbWfF9p+RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1200-Sq-ft-Residential-House-FOR-Rent-Adajan-in-Surat&id=4d423833393230393933,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"229, Maher Nagar, Near BAPS Hospital, Adajan Road, Surat","19202|Gajera Global School, 19202|Ryan International School Cbse, 19206|Imperial Square Mall, 19206|Bellissimo Hub",,,Residential House,Unfurnished,,,,1200,Sq-ft,,"The 2 BHK house is currently available for rent in Adajan. The house is available at a monthly rental price of ₹40,000. This house is situated at 229, Maher Nagar, Near BAPS Hospital, Adajan Road, Surat, Adajan, Surat, Gujarat.",40000,80000,,33,2,,No,No,No,,False,False,Owner,63,Immediately,2026-03-24T08:21:38.000Z,"Mar 24, '26",True
YSQiUvHZnghzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Residential-House-FOR-Rent-Adajan-in-Surat&id=4d423833313439313135,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"Surat, Gujarat","19202|International Institute Of Management And Technical Studies (Iimt), 19202|Gajera Global School, 19206|Imperial Square Mall, 19206|Bellissimo Hub",,,Residential House,Furnished,,,,800,Sq-ft,,"Check out this 2 BHK house available for rent in the popular location of Adajan. The monthly rental of the house is ₹28,000. This house is situated at Adajan, Surat, Gujarat.",28000,,,35,2,,No,No,No,,False,False,Owner,0,Immediately,2026-04-05T21:30:35.000Z,"Apr 06, '26",True
m/+pujUBGxhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-800-Sq-ft-Residential-House-FOR-Rent-in-Surat&id=4d423832373739373735,2026-04-19 13:52:36,,,,Rama Group Real Estate,near Vedam international college,,,,Residential House,Unfurnished,,,North,800,Sq-ft,New Construction,"You can find this 2 BHK house on rent in a good area of eklera chokdi Dindoli. You can find this house at rent of ₹10,000 per month. The house also has Puja Room.",10000,20000,500,12,2,,No,No,No,Air Conditioned,False,True,Agent,80,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
XYFY4tV6zqBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-5-Sq-ft-Residential-House-FOR-Rent-Kosad-in-Surat&id=4d423539363838343433,2026-04-19 13:52:36,21.261573,72.854062,,Shailesh,amroli,,,,Residential House,Unfurnished,,,,,,New Construction,"This 2 BHK house is up for rent in the well-known Kosad area. The monthly rent of the independent house is ₹5,000. The house is located at amroli, Kosad, Surat, Gujarat.",5000,50,100,,1,,No,No,No,,False,False,Owner,33,Immediately,2026-03-22T05:44:41.000Z,"Mar 22, '26",True
HVdzaUP1E2hzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Residential-House-FOR-Rent-LP-Savani-in-Surat&id=4d423834323336343537,2026-04-19 13:52:36,21.1991,72.78237,,Neelkanth Property,"Surat, Gujarat",,,,Residential House,Furnished,,,East,1800,Sq-ft,10 to 15 years,"3 BHK Fully Furnished Row House For Rent with all amenities available Check out this 3 BHK house for rent in locality. The house is available at the rent of ₹30,000 per month. You will also find Puja Room and Store in the house. The house is located at LP Savani, Surat, Gujarat.",30000,90000,1,17,3,,Yes,No,No,Air Conditioned,True,True,Agent,55,Immediately,2026-04-14T13:39:45.000Z,"Apr 14, '26",True
zWqLlQ0rVltzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-175-Sq-yrd-Residential-House-FOR-Rent-in-Surat&id=4d423739373631333635,2026-04-19 13:52:36,21.11013605,72.71941838,,Aditya Property Management,"Dumas Road, Surat.",,,,Residential House,Unfurnished,1,1,East,175,Sq-yrd,5 to 10 years,"3 BHK Bungalow For RentFully FurnsihedWith ElectronicsPersonal Garden AreaVictoria Palm, Dumas. This 3 BHK rental house is located in a key location of Dumas area. The house is available at the rent of ₹40,000 per month. The house is on the 1st floor, includes 3 bathrooms and 3 balcony. 1 Covered parking facility is also available. The tenants of the house have access to additional facilities such as 3 Wardrobe, 2 Bed, 1 TV, Fridge, 4 AC, Sofa, Washing Machine and Gas Connection. The house comes with marble flooring. The house also provides Puja Room, Store and Servant Room. This house is situated at Dumas Road, Surat., Dumas, Surat, Gujarat.",40000,120000,2,25,3,1 Covered,Yes,Yes,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-14T04:58:48.000Z,"Apr 14, '26",True
OWyHcPiU4MdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Villa-FOR-Rent-Narthan-in-Surat&id=4d423831343939303931,2026-04-19 13:52:36,21.2753182,72.7031208,,Akhilesht,"Surat, Gujarat",,,,Villa,Semi-Furnished,,,East,1800,Sq-ft,New Construction,"3 BHK, Villa is available for Rent in Narthan, Surat for 12,000",12000,24000,0,7,3,1 Open,No,Yes,No,Jogging and Strolling Track,False,True,Owner,53,Immediately,2026-04-13T11:24:22.000Z,"Apr 13, '26",True
p6vZ7Vb1ITxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-850-Sq-ft-Residential-House-FOR-Rent-in-Surat&id=4d423832373739313331,2026-04-19 13:52:36,,,,Rama Group Real Estate,near Vedam international college,,,,Residential House,Semi-Furnished,,,North,850,Sq-ft,New Construction,"You can find this 3 BHK house on rent in a good area of maruti villa eklera chokdi 3. The monthly rent of the property is ₹15,000. The house also has Puja Room.",15000,30000,500,18,2,,No,No,No,Air Conditioned,False,True,Agent,75,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
nCiJYLUISEFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2500-Sq-ft-Residential-House-FOR-Rent-Pal-in-Surat&id=4d423833363830363039,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,Madhav Baug Row House,"19202|Seven Steps School, 19202|Gajera Global School, 19206|Bellissimo Hub, 19206|Pal. Star World",,,Residential House,Semi-Furnished,,,,2500,Sq-ft,,"Situated in Pal, this 3 BHK individual house is currently available for rent out. The house is avaliable at a monthly rent of ₹20,000. The address of the house is Madhav Baug Row House, Pal, Surat, Gujarat.",20000,60000,,8,4,,No,No,No,,False,True,Owner,53,Immediately,2026-04-10T02:36:38.000Z,"Apr 10, '26",True
2ojEf0UxnqlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2800-Sq-ft-Residential-House-FOR-Rent-Adajan-in-Surat&id=4d423833383234313331,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"Surat, Gujarat","19202|Tnj International School, 19202|Lp Savani International School, 19206|Bellissimo Hub, 19206|Walkway Mall",,,Residential House,Semi-Furnished,,,East,2800,Sq-ft,5 to 10 years,"silent society You can find this 3 BHK rental house in the main area of Adajan. You can find this house at rent of ₹25,000 per month. You will also find Store in the house. Adajan, Surat, Gujarat is the address of the house.",25000,75000,500,9,3,,Yes,No,No,"Air Conditioned, RO Water System",True,True,Agent,77,Immediately,2026-03-17T11:19:32.000Z,"Mar 17, '26",True
DNArpriK2gdzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1000-Sq-ft-Residential-House-FOR-Rent-Jahangirabad-in-Surat&id=4d423739373035333133,2026-04-19 13:52:36,21.216427,72.78212,,Topdeal Properties,Jahangirabad,,,,Residential House,Semi-Furnished,,,East,1000,Sq-ft,5 to 10 years,"3 BHK Semi Furnished Row House For rent Located in Jahangirabad, you can find the 3 BHK house available on rent. You will also have to pay a monthly rent of ₹17,000. You will also find 1 Open parking facility in the house. Live in the house and get access to various useful facilities such as 1 Bed and 1 Wardrobe. The house flooring is made of marble. In addition, the house includes Puja Room and Store. The address of the house is Jahangirabad, Jahangirabad, Surat, Gujarat.",17000,51000,1,17,3,1 Open,No,No,No,,True,True,Agent,93,Immediately,2026-03-21T12:19:48.000Z,"Mar 21, '26",True
z+bBlRk+J+ZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1500-Sq-ft-Villa-FOR-Rent-Vesu-in-Surat&id=4d423830363436313131,2026-04-19 13:52:36,21.1447177,72.7717775,,Vesu,near homeland city piplod vesu road,"19210|Udhna Railway Station, 19202|White Lotus International School, 19202|Bhagwan Mahavir College of Engineering Technology",,,Villa,Furnished,,,East,1500,Sq-ft,10 to 15 years,3 and 4bedroom rowhouse for rent for veg family at sharashwat nagar piplod . all the facility for family near by house,70000,210000,2250,47,3,1 Open,No,No,No,,False,True,Agent,95,Immediately,2026-03-18T07:41:27.000Z,"Mar 18, '26",True
Uxhgr1sz++RzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-600-Sq-ft-Villa-FOR-Rent-Olpad-Sayan-Road-in-Surat&id=4d423832353833383935,2026-04-19 13:52:36,21.329496,72.770949,,Olpad Sayan Road,plot no 30 olpad sayan road Surat,,,,Villa,Unfurnished,,,East,600,Sq-ft,New Construction,new home.................................,7000,12000,500,12,3,"1 Covered, 1 Open",No,No,Yes,Banquet Hall,False,False,Owner,100,Immediately,2026-03-29T17:14:25.000Z,"Mar 29, '26",True
/VqIZMyAi/lzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-480-Sq-ft-Residential-House-FOR-Rent-Dindoli-in-Surat&id=4d423833343230313037,2026-04-19 13:52:36,21.152422,72.874251,,santosh,"Surat, Gujarat",,,,Residential House,Unfurnished,,,,480,Sq-ft,,"A residential house is available for rent. It is a good location. Please contact for more details. The 1 BHK house is currently available for rent in Dindoli. The monthly rent is a ₹6,000. Dindoli, Surat is the address of the house.",6000,,,12,1,,No,No,No,,False,False,Owner,31,Select Date,2026-02-15T10:05:37.000Z,"Feb 15, '26",True
QUINtZ/5YetzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/1-BHK-470-Sq-ft-Residential-House-FOR-Rent-Devadh-in-Surat&id=4d423833363430353735,2026-04-19 13:52:36,21.17175,72.88687,,m p,"Surat, Gujarat",,,,Residential House,Semi-Furnished,,,,,,New Construction,"This 1 BHK rental house is located in a key location of Devadh area. The monthly rent is a ₹5,000. The address of this house is Devadh, Surat, Gujarat.",5000,15000,,,1,,No,No,No,,False,False,Owner,26,Immediately,2026-03-05T02:35:11.000Z,"Mar 05, '26",True
